id,numberOfASTs,revisionCommit,projectNames,buildTools,projectUrls,stars,numberOfRefs
9028249,301,c748382fa9e84e792e6d13557f974a12f474624c,xuan698400/xutils,ant,https://github.com/xuan698400/xutils,30,2
3181273,4131,b44ba458db95d9ddb459fc7864b6382abe3924b9,Onecosmic/android_framework_base,android|eclipse,https://github.com/Onecosmic/android_framework_base,5,22
2914181,684,e6146c288068917aecc6f4935afda902f1b2a5ee,openproject/world,eclipse|android|ant,https://github.com/openproject/world,108,2
10888084,5256,8b46918409d8d974a3b8255bc2a68aab11c40ae2,ablimit/hivesp,ant|eclipse,https://github.com/ablimit/hivesp,7,2
4630534,83,ed82699568d9d6882430c502e3189549a3ff563f,docdoku/docdoku-plm,ant|maven|android|eclipse,https://github.com/docdoku/docdoku-plm,62,2
577953,1775,1505f00f915f9cacfc6d7c91301bf25894ac7a92,GeoLearning/HR-WebServices-Examples-Java,ant|maven,https://github.com/GeoLearning/HR-WebServices-Examples-Java,2,6
3804050,2491,07f0305b7d47782d6400bb0f8fb4b59f6a37c360,Venthan/BTP400Assignment1,eclipse,https://github.com/Venthan/BTP400Assignment1,1,1
10794795,202,aefc1fce80c583d346357aa39231f51776737b00,shane-k-j/gridlogz,maven,https://github.com/shane-k-j/gridlogz,0,1
11711223,632,6ff3c61247e45c409d0b66a9c0a3b62ba3dd9f67,kframework/k,ant|eclipse|idea,https://github.com/kframework/k,111,2
10597040,891,c76454f4a0ff9fa1b36d81f37b961b64fde6c9d7,ar2rsawseen/GiderosHeyzap,idea|ant|android,https://github.com/ar2rsawseen/GiderosHeyzap,0,2
942381,117,ca5c2fc40d39cd8e6c7b2bd468a19b03a0ab86f6,saf/Funcheck,ant|eclipse,https://github.com/saf/Funcheck,1,4
190294,326,2eddc52f730270eb75da5c9daca13cd8d34fcb4e,schloepke/jbasics,maven,https://github.com/schloepke/jbasics,6,2
4332922,212,2e3bab4faa665d52785086c58561b6acc51d90e2,ericchangzmm/boh,eclipse|maven,https://github.com/ericchangzmm/boh,1,2
4351286,1447,cc0295b7f4d6f0787909f82c9aedf65874bc7f1a,proofpoint/execution-monitor,maven,https://github.com/proofpoint/execution-monitor,3,12
5244165,53,63eabef9188d177bb3484e731c45a8a747e19ed6,dmayo3/Bowling-Game-Kata,maven,https://github.com/dmayo3/Bowling-Game-Kata,2,1
1146762,261,97e29736f03c7f4a69d5ef85eef14d0ce0f5771c,sspinc/zxing,ant|android|eclipse|maven,https://github.com/sspinc/zxing,-1,3
9817230,559,680714a34ac2593d64b8150c7942dc79cfb4876c,zhangy33/graduate_project,,https://github.com/zhangy33/graduate_project,0,1
2439920,607,d476db6546df0caf6b245d14c2710a3b2a005fc1,davidbrazdil/cryptosms-clojure,ant|eclipse|android,https://github.com/davidbrazdil/cryptosms-clojure,5,4
7578470,4865,e728263e4c108864dd07293245cb0004e0ff5a64,eduramiba/gephi-linkfluence-plugin,ant|eclipse,https://github.com/eduramiba/gephi-linkfluence-plugin,0,11
10211839,61,067a570ecf08ba0cab3a2d1c0c98406798b3327f,amberlife/learnProcess,eclipse,https://github.com/amberlife/learnProcess,7,1
443158,409,6fb948c8a4528546e6e24750f09a89b6a730e17a,jkuhnert/ognl,ant|eclipse|maven,https://github.com/jkuhnert/ognl,55,2
648898,284,244226b9f08d13b0c838ed411c0cb1f91675716a,cjac/cmusphinx,ant|eclipse|android,https://github.com/cjac/cmusphinx,80,1
10452011,1125,97a7cd5f6a5ac56817fce01722560ba29464d741,zendtech/zendserver-sdk-java,ant|eclipse|gradle|maven,https://github.com/zendtech/zendserver-sdk-java,3,3
656893,607,abd9769f677bb4a753f0bf1119f961187bdf7020,cyrilmottier/GreenDroid,eclipse|android|maven,https://github.com/cyrilmottier/GreenDroid,2646,4
4724890,2010,2028178204e61be3b9b69c07134ff54be4eadce7,fabianschwarzfritz/Sortieralgorithmen,eclipse,https://github.com/fabianschwarzfritz/Sortieralgorithmen,1,9
1717039,127,447f58016b05aa8780b4bfc10fe01b6680121d7b,marcuspocus/hazelcast,ant,https://github.com/marcuspocus/hazelcast,24,2
13350506,325,77ccbe5454b7cb0869559cc5938d1f9a687894b2,dextersd/nionx,,https://github.com/dextersd/nionx,1,1
6962515,3987,8371f5810b2037b59ad927cce264f8f30a51c324,NEXUS-EVO/frameworks_base,android|eclipse,https://github.com/NEXUS-EVO/frameworks_base,0,24
7223602,222,40c07125f4c30f576b5e9ba792b14516f5445156,thiagopsilva/Android,android|eclipse,https://github.com/thiagopsilva/Android,0,1
9553526,2425,92d981380361990b46b832edab5d9fed7dc1e7d0,twitter/jsr166e,maven,https://github.com/twitter/jsr166e,21,1
3276997,7862,87e8131b081ded69c3dc91cc6208161449423d6e,gbougeard/FAM,maven,https://github.com/gbougeard/FAM,1,6
10562240,2545,3f42514570201fb9943a7ba49b33b309e52ca561,utopiazh/google-guice,ant|maven,https://github.com/utopiazh/google-guice,0,12
7978602,1773,93b87ec7fecf5f75559e4f2ac6efc9b9574cbd5f,sujitpal/tgni,maven|ant,https://github.com/sujitpal/tgni,3,2
1853406,3140,e65da5e285abe3f5246a2a8b378da3ff52cc35c8,anthonyroux/Exclusion,maven|ant,https://github.com/anthonyroux/Exclusion,0,12
5131019,765,049652e93937eef98016d46af2fcd656d2544683,meganetwork-00-/rep_Blackout,android|eclipse,https://github.com/meganetwork-00-/rep_Blackout,1,4
3741805,1575,27659cd690cb8b21b8309259e84fe91e8dd19a96,Curry318/Assignment-2,eclipse,https://github.com/Curry318/Assignment-2,1,1
5709005,6368,57caeaa382f9b72baacbf4114eb18bf8f8226829,davros-/platform_dalvik,eclipse|android|ant,https://github.com/davros-/platform_dalvik,0,18
9592018,3861,3165282779e39663dd20e68f7453ad6458600da1,besn0847/JXSE,maven|ant|eclipse,https://github.com/besn0847/JXSE,0,19
5069464,702,b3725b3fd01ac2acd63bc52c361500fdf6685cdb,MTDEV-CM7/packages,android|ant|eclipse,https://github.com/MTDEV-CM7/packages,1,2
6059879,2913,378927c28dfbb0f9819623714b8276254ee04462,sevenler/AndroidPushTest,android|eclipse,https://github.com/sevenler/AndroidPushTest,0,8
11825056,241,19a4ce8f711f4efc088f3edd21de9547b09b2fcf,forcedotcom/aura,maven,https://github.com/forcedotcom/aura,470,1
4423674,4131,6dc6e3ba3d2986262c1473935674b7a6b1c24c45,cozybit/aosp-frameworks-base,android|eclipse,https://github.com/cozybit/aosp-frameworks-base,12,22
5143169,347,edf5b85b4ef1d76c84eaacdd0bebf18cce70168a,JanOveSaltvedt/kbot,ant,https://github.com/JanOveSaltvedt/kbot,5,2
13146392,638,d0f2f4471ceb353b325d118ac8f2ee9fd4e9b847,fxp/turtle-restlet,android,https://github.com/fxp/turtle-restlet,-1,6
196048,539,7e897a5303464bb4a6e200c5e25ba3e05ecf3b2c,orfjackal/visualvm4idea,maven,https://github.com/orfjackal/visualvm4idea,6,4
3466911,276,1bbeea05d350d7510fbb7c2ee35fed0e4dcc0bc7,AlienAsRoger/RogerAR,eclipse|android|ant,https://github.com/AlienAsRoger/RogerAR,1,3
10722088,1213,3f1fbd50b9c8098b947ebdc69cdd937148eeee9b,MoresbyCoffee/stroll-android,idea|gradle|android|eclipse|ant|maven,https://github.com/MoresbyCoffee/stroll-android,1,2
10638565,784,edfe654f70cde53e3efa5fecf0cf7dac06c8c08a,pshrishi/GSoC,ant,https://github.com/pshrishi/GSoC,-1,2
381446,9975,0130f596c5c87e0858f14e4f7d367eff5432c569,nikomatsakiseth/eth-intervals-java,eclipse|ant,https://github.com/nikomatsakiseth/eth-intervals-java,4,3
10358931,761,fc1b086ca681ac052da9144f45f616b8b8f36bdb,fge/msg-simple,maven|gradle,https://github.com/fge/msg-simple,8,1
9202872,1317,26b625e2e30af54974f0307d4c83ee052bede8b2,futures/fcrepo-bagit-modeshape-federation-connector,maven,https://github.com/futures/fcrepo-bagit-modeshape-federation-connector,0,6
13783803,247,e6da809754f8f0263717510a34cd723f2c7170aa,eduardodaluz/xfire,eclipse|ant|maven,https://github.com/eduardodaluz/xfire,0,3
4068871,760,3c6b512abb52ba277fdfcf7581a00868f9afdd40,schallee/alib4j,maven,https://github.com/schallee/alib4j,0,14
10189115,3047,3af10a5a0ead83f9aca88e8b9a7ac2373f94cd9a,linxi246/dianying_fm,eclipse|maven,https://github.com/linxi246/dianying_fm,1,6
9253161,749,abdf21386ad230e3598e9b0e4a6ac239aa348e8f,piaozhexiu/apache-pig,ant|maven|eclipse,https://github.com/piaozhexiu/apache-pig,0,2
11094149,1727,e6e408f695c12fba46b33ea780e538a3e5361d0d,Wolvereness/OverMapped,maven,https://github.com/Wolvereness/OverMapped,14,11
3419155,66,819c67c304240701ed0495f7ddba82def94a9f72,edermag/jdk7.minicurso,,https://github.com/edermag/jdk7.minicurso,5,1
4252935,1628,435625cf2b4ec62ec63c8ab12bc6c7331559bf71,davemckain/jacomax,eclipse|maven,https://github.com/davemckain/jacomax,6,4
7813061,3872,28565bd11f2520e07b147ed88242878ab259bec1,myrontuttle/evolve,eclipse,https://github.com/myrontuttle/evolve,0,20
5072728,447,13d9b88528a4582076143944b9f35f339008f598,gbarrett/ReverseMD5,eclipse,https://github.com/gbarrett/ReverseMD5,-1,1
643966,1641,6d09cceb93450dafab894b4a4bec17792d3bb0cb,edanuff/CassandraCompositeType,maven,https://github.com/edanuff/CassandraCompositeType,19,1
10812313,432,0ca4c1188a921b0bf3c5978c86dae2bd048021b5,hsqlu/LearningCollection,eclipse|idea,https://github.com/hsqlu/LearningCollection,-1,4
128294,10561,f2164e471d88ecebbb9253572b9f7bfa8ca2f58a,deruelle/mobicents,ant|eclipse|maven,https://github.com/deruelle/mobicents,17,35
9323060,1220,55534e45e48b9b7161a29afc814317a8b4961416,codefollower/H2-Research,eclipse,https://github.com/codefollower/H2-Research,195,1
8326105,8425,9fdafc0e255e086d849b0738117d1e01f47208fd,Parquet/parquet-mr,maven|idea,https://github.com/Parquet/parquet-mr,427,10
7914840,36,5d67596515c726a72369938c2c39a7b6dc84e781,gheorghelisca/rosjava_jni,,https://github.com/gheorghelisca/rosjava_jni,2,2
953918,66,8bbe12fded0bf6d1fd6896bc8431ff0cce35343d,joshuamckenty/OpenSHA,ant|eclipse,https://github.com/joshuamckenty/OpenSHA,2,1
13338714,421,76eeffb7b6eafa9d2acbe63c7acbc643a48a7d75,jberkel/ankitionary,maven,https://github.com/jberkel/ankitionary,-1,1
1799249,229,e4c4fafe7503bf1b8e373549ec1be2ff557939fd,askcuix/easeframe,maven|ant|eclipse,https://github.com/askcuix/easeframe,1,4
1123975,800,111d18caf9a30e69c18688fee112f253f9624e7e,haku/Morrigan,eclipse|ant|android|maven,https://github.com/haku/Morrigan,1,4
7434137,632,19e048dcf38a760bd23095414a75fcf627d93ed2,gandilong/ModelSQL,eclipse|ant,https://github.com/gandilong/ModelSQL,4,12
13718687,243,8de240e09b776b79693f654e34ba4fee117cd0e2,ian-hamilton/devl-examples,maven|eclipse,https://github.com/ian-hamilton/devl-examples,0,5
10778836,450,75c688bf7fdf2a1759c23fb6a7077b5f36737e2a,535521469/MrX_data_scrapy_item,,https://github.com/535521469/MrX_data_scrapy_item,0,2
5784933,12513,ea386af8d6b307c4a1d1c176f57be82acd54cee8,dodgejesse/Temporal,eclipse|maven|ant,https://github.com/dodgejesse/Temporal,0,132
